# timestamp [ms], type, package_type, source, dest, package_size
583,SEND,DATA,AB,AD,1
664,RECEIVE,ACK,AD,AB,0
760,SEND,DATA,AB,AD,0
841,RECEIVE,ACK,AD,AB,0
945,SEND,DATA,AB,AD,1
1026,RECEIVE,ACK,AD,AB,0
1121,SEND,DATA,AB,AD,0
1202,RECEIVE,ACK,AD,AB,0
1297,SEND,DATA,AB,AD,0
1378,RECEIVE,ACK,AD,AB,0
1474,SEND,DATA,AB,AD,0
1555,RECEIVE,ACK,AD,AB,0
1651,SEND,DATA,AB,AD,0
1732,RECEIVE,ACK,AD,AB,0
1839,SEND,DATA,AB,AD,1
1920,RECEIVE,ACK,AD,AB,0
2024,SEND,DATA,AB,AD,1
2105,RECEIVE,ACK,AD,AB,0
2201,SEND,DATA,AB,AD,0
2282,RECEIVE,ACK,AD,AB,0
2378,SEND,DATA,AB,AD,0
2459,RECEIVE,ACK,AD,AB,0
2564,SEND,DATA,AB,AD,1
2645,RECEIVE,ACK,AD,AB,0
2753,SEND,DATA,AB,AD,1
2834,RECEIVE,ACK,AD,AB,0
2940,SEND,DATA,AB,AD,1
3021,RECEIVE,ACK,AD,AB,0
3117,SEND,DATA,AB,AD,0
3198,RECEIVE,ACK,AD,AB,0
3304,SEND,DATA,AB,AD,1
3385,RECEIVE,ACK,AD,AB,0
3480,SEND,DATA,AB,AD,0
3561,RECEIVE,ACK,AD,AB,0
3671,SEND,DATA,AB,AD,1
3752,RECEIVE,ACK,AD,AB,0
3847,SEND,DATA,AB,AD,0
3928,RECEIVE,ACK,AD,AB,0
4024,SEND,DATA,AB,AD,0
4105,RECEIVE,ACK,AD,AB,0
4210,SEND,DATA,AB,AD,1
4291,RECEIVE,ACK,AD,AB,0
4387,SEND,DATA,AB,AD,0
4468,RECEIVE,ACK,AD,AB,0
4564,SEND,DATA,AB,AD,0
4645,RECEIVE,ACK,AD,AB,0
4750,SEND,DATA,AB,AD,1
4831,RECEIVE,ACK,AD,AB,0
4927,SEND,DATA,AB,AD,0
5008,RECEIVE,ACK,AD,AB,0
5104,SEND,DATA,AB,AD,0
5185,RECEIVE,ACK,AD,AB,0
5291,SEND,DATA,AB,AD,1
5372,RECEIVE,ACK,AD,AB,0
5488,SEND,DATA,AB,AD,1
5569,RECEIVE,ACK,AD,AB,0
5673,SEND,DATA,AB,AD,1
5871,SEND,DATA_RETRY,AB,AD,1
5952,RECEIVE,ACK,AD,AB,0
6058,SEND,DATA,AB,AD,1
6139,RECEIVE,ACK,AD,AB,0
6234,SEND,DATA,AB,AD,0
6315,RECEIVE,ACK,AD,AB,0
6411,SEND,DATA,AB,AD,0
6492,RECEIVE,ACK,AD,AB,0
6597,SEND,DATA,AB,AD,1
6678,RECEIVE,ACK,AD,AB,0
6773,SEND,DATA,AB,AD,0
6854,RECEIVE,ACK,AD,AB,0
6949,SEND,DATA,AB,AD,0
7030,RECEIVE,ACK,AD,AB,0
7126,SEND,DATA,AB,AD,0
7207,RECEIVE,ACK,AD,AB,0
