# timestamp [ms], type, package_type, source, dest, package_size
645,SEND,DATA,AB,AD,10
902,SEND,DATA_RETRY,AB,AD,10
1163,SEND,DATA_RETRY,AB,AD,10
1244,RECEIVE,ACK,AD,AB,0
1420,SEND,DATA,AB,AD,10
1501,RECEIVE,ACK,AD,AB,0
1676,SEND,DATA,AB,AD,10
1757,RECEIVE,ACK,AD,AB,0
1848,SEND,DATA,AB,AD,0
1929,RECEIVE,ACK,AD,AB,0
2020,SEND,DATA,AB,AD,0
2199,SEND,DATA_RETRY,AB,AD,0
2280,RECEIVE,ACK,AD,AB,0
2371,SEND,DATA,AB,AD,0
2452,RECEIVE,ACK,AD,AB,0
2638,SEND,DATA,AB,AD,10
2719,RECEIVE,ACK,AD,AB,0
2893,SEND,DATA,AB,AD,10
2974,RECEIVE,ACK,AD,AB,0
3064,SEND,DATA,AB,AD,0
3145,RECEIVE,ACK,AD,AB,0
3318,SEND,DATA,AB,AD,10
3399,RECEIVE,ACK,AD,AB,0
3530,SEND,DATA,AB,AD,5
3611,RECEIVE,ACK,AD,AB,0
3784,SEND,DATA,AB,AD,10
3865,RECEIVE,ACK,AD,AB,0
3957,SEND,DATA,AB,AD,0
4038,RECEIVE,ACK,AD,AB,0
4178,SEND,DATA,AB,AD,6
4259,RECEIVE,ACK,AD,AB,0
4433,SEND,DATA,AB,AD,10
4514,RECEIVE,ACK,AD,AB,0
4688,SEND,DATA,AB,AD,10
4945,SEND,DATA_RETRY,AB,AD,10
5026,RECEIVE,ACK,AD,AB,0
5119,SEND,DATA,AB,AD,0
5200,RECEIVE,ACK,AD,AB,0
5374,SEND,DATA,AB,AD,10
5455,RECEIVE,ACK,AD,AB,0
5546,SEND,DATA,AB,AD,0
5627,RECEIVE,ACK,AD,AB,0
5720,SEND,DATA,AB,AD,0
5801,RECEIVE,ACK,AD,AB,0
5973,SEND,DATA,AB,AD,10
6228,SEND,DATA_RETRY,AB,AD,10
6492,SEND,DATA_RETRY,AB,AD,10
6573,RECEIVE,ACK,AD,AB,0
6752,SEND,DATA,AB,AD,10
6833,RECEIVE,ACK,AD,AB,0
6924,SEND,DATA,AB,AD,0
7005,RECEIVE,ACK,AD,AB,0
7181,SEND,DATA,AB,AD,10
7262,RECEIVE,ACK,AD,AB,0
7354,SEND,DATA,AB,AD,0
7435,RECEIVE,ACK,AD,AB,0
7609,SEND,DATA,AB,AD,10
7870,SEND,DATA_RETRY,AB,AD,10
7951,RECEIVE,ACK,AD,AB,0
8106,SEND,DATA,AB,AD,8
8187,RECEIVE,ACK,AD,AB,0
8360,SEND,DATA,AB,AD,10
8441,RECEIVE,ACK,AD,AB,0
8613,SEND,DATA,AB,AD,10
8694,RECEIVE,ACK,AD,AB,0
8869,SEND,DATA,AB,AD,10
9124,SEND,DATA_RETRY,AB,AD,10
9205,RECEIVE,ACK,AD,AB,0
9379,SEND,DATA,AB,AD,10
9460,RECEIVE,ACK,AD,AB,0
9623,SEND,DATA,AB,AD,9
9704,RECEIVE,ACK,AD,AB,0
9851,SEND,DATA,AB,AD,7
9932,RECEIVE,ACK,AD,AB,0
10106,SEND,DATA,AB,AD,10
10187,RECEIVE,ACK,AD,AB,0
10279,SEND,DATA,AB,AD,0
10360,RECEIVE,ACK,AD,AB,0
10454,SEND,DATA,AB,AD,0
10535,RECEIVE,ACK,AD,AB,0
10708,SEND,DATA,AB,AD,10
10789,RECEIVE,ACK,AD,AB,0
10881,SEND,DATA,AB,AD,0
10962,RECEIVE,ACK,AD,AB,0
11137,SEND,DATA,AB,AD,10
11218,RECEIVE,ACK,AD,AB,0
11310,SEND,DATA,AB,AD,0
11391,RECEIVE,ACK,AD,AB,0
11567,SEND,DATA,AB,AD,10
11648,RECEIVE,ACK,AD,AB,0
11824,SEND,DATA,AB,AD,10
11905,RECEIVE,ACK,AD,AB,0
